sample_id,comp_0,comp_1,comp_2,comp_3,comp_4,comp_5,comp_6,comp_7,comp_8,comp_9,comp_10,comp_11,comp_12,comp_13,comp_14,comp_15
BRCA-TCGA-A8-A06N-01A-31-A602-42-X001-S03,0.7464193532345071,0.0,0.0,0.003907298882593779,0.0,0.0054561816525145294,0.0,0.0,0.0,0.0,0.0009812825426756672,0.05864766871710296,0.041610395161379064,0.1429778183573687,0.0,0.0
BRCA-TCGA-A8-A08J-01A-31-A615-42-X012-S08,0.8020496418694968,0.0,0.0,0.0010724681381928372,0.0,0.0018668686318097255,0.0,0.00839338063411916,0.0,0.0,0.0,0.07393800130650521,0.0,0.09158909140569749,0.0,0.021090546774134123
BRCA-TCGA-A8-A094-01A-31-A615-42-X014-S02,0.6380730219717468,0.0,0.0,0.0,0.052313729844254676,0.003103735057834252,0.003508707103706307,0.004401749198583914,0.010097290924626086,0.0,0.0,0.0,0.0,0.0,0.2885017646038045,0.0
BRCA-TCGA-AO-A03L-01A-21-A615-42-X023-S01,0.9286904086702789,0.0,0.0020559670548353963,0.0011521263522020864,0.0,0.006700652452692199,0.0,0.0,0.0,0.0,0.006539343932941017,0.05406581536739079,0.0,0.0007956845930066062,0.0,0.0
BRCA-TCGA-AO-A03N-01B-31-A615-42-X022-S07,0.7093472047114833,0.0,0.0,0.0,0.0960209381301928,0.001104856808154242,0.0,0.0,0.0,0.0,0.13740002962631598,0.05612696935805813,0.0,0.0,0.0,0.0
BRCA-TCGA-AO-A0J5-01A-31-A615-42-X018-S03,0.341507270758766,0.00570433737220507,0.002471521995601398,0.0005383236450775524,0.11620850606488749,0.004114482846267548,0.0,0.0,0.0,0.0,0.026200004439633297,0.00159496536485807,0.10529483584766472,0.1848330250841859,0.19564433028948353,0.01588839490267831
BRCA-TCGA-AO-A0J8-01A-31-A615-42-X006-S11,0.8035706466940469,0.0016913780840429062,0.0,0.0,0.0,0.0011635529457549908,0.0,0.0,0.0,0.0034720275855669234,0.058587612251249324,0.0,0.03429336390270268,0.006638734432699764,0.0905826829903316,0.0
BRCA-TCGA-AO-A0JB-01A-31-A615-42-X015-S09,0.5603495616212155,0.0,0.0,0.0,0.0,0.0019821483756993874,0.0,0.00248820212043254,0.0075051248160820615,0.0,0.008414259135125883,0.0,0.0,0.0,0.41926070296607415,0.0
BRCA-TCGA-AO-A0JG-01A-11-A615-42-X016-S02,0.7393708968329654,0.0,0.0,0.0,0.0,0.00814851848306637,0.0,0.0,0.0,0.0,0.06159059649755043,0.03660997559177525,0.0,0.15428001099104247,0.0,0.0
BRCA-TCGA-AO-A0JM-01A-31-A615-42-X011-S12,0.9190825864120333,0.0,0.0009643248516690943,0.0,0.0,0.0024814218097121933,0.0017747620815572094,0.0,0.0,0.0,0.0,0.0,0.0,0.03296797859532241,0.0,0.042728924897939224
BRCA-TCGA-AO-A124-01A-31-A615-42-X016-S08,0.0,0.0024093086913858394,0.0,0.0,0.005027626177831672,0.0,0.0,0.0,0.011399973772511096,0.0,0.0,0.043053603052739656,0.017368046648433836,0.016397741239954314,0.8757377277671308,0.02860597206443017
BRCA-TCGA-AO-A12D-01A-31-A615-42-X012-S07,0.36100078263590085,0.0,0.002509779053127875,0.0,0.12841750216948128,0.0006431158560762139,0.00036888275794648445,0.0,0.0,0.0,0.0,0.1270290783829218,0.0,0.0,0.38003085787392177,0.0
BRCA-TCGA-AO-A12F-01A-22-A616-42-X008-S04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03082428103176205,0.05109649214205436,0.014876422653840104,0.8565118182118231,0.04669098538990541
BRCA-TCGA-AQ-A04L-01A-21-A615-42-X008-S09,0.510616284376392,0.0,0.0,0.0,0.0,0.0014490877270031783,0.0,0.0,0.0,0.0,0.09084347244359672,0.0,0.0033294297751693016,0.0,0.39376172467098103,0.0
BRCA-TCGA-AR-A0TP-01A-31-A615-42-X018-S08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003209808244170223,0.008636844371131993,0.0765832779780311,0.0,0.8189942865830567,0.09257578227897023
BRCA-TCGA-AR-A0TV-01A-31-A615-42-X020-S12,0.7617804727464739,0.0,0.0001456567879555771,0.008289235587222221,0.0,0.0,0.0,0.0019465545644225708,0.0,0.004858738923737362,0.049286403889347914,0.06295022864995617,0.020912413301984116,0.08983029435445533,0.0,0.0
BRCA-TCGA-AR-A0U0-01A-31-A615-42-X012-S06,0.013073114859053468,0.0,0.0,0.0,0.026706416211447516,0.0,0.0,0.0,0.019327186400342245,0.0,0.0,0.0,0.0,0.0,0.9408932818886693,0.0
BRCA-TCGA-AR-A0U4-01A-41-A616-42-X021-S04,0.0,0.0,0.0,0.0,0.07163932673063632,0.0019611954954085677,0.0016790939103438684,0.0,0.0,0.0,0.0,0.007135738660706174,0.0,0.0,0.8776425555715609,0.03994208875331829
BRCA-TCGA-BH-A0B1-01A-31-A615-42-X007-S02,0.7466675624198267,0.005093280414283179,0.0,0.0009743642209099884,0.004734773015355751,0.003871474276370451,0.004697900444371717,0.0,0.02495959777714974,0.0,0.0,0.021028027831796636,0.026686089790694166,0.0,0.11734243769615929,0.04394449061348943
BRCA-TCGA-BH-A0B5-01A-31-A615-42-X021-S07,0.8747163842437192,0.0,0.0,0.0,0.06263254764171208,0.002045822409576734,0.0,0.0,0.0,0.0,0.044207365522613506,0.014633367926967523,0.0017645109511060496,0.0,0.0,0.0
BRCA-TCGA-BH-A0BA-01A-31-A615-42-X010-S03,0.4924160243138832,0.0,0.0,0.0,0.06263414029006084,0.0040021892115975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44094764495302,0.0
BRCA-TCGA-BH-A0BZ-01A-11-A615-42-X014-S01,0.9860983911781223,0.0,0.0,0.0,0.0,0.007824675992478618,0.0,0.0,0.0,0.0,0.0,0.006076931176727388,0.0,0.0,0.0,0.0
BRCA-TCGA-BH-A0C1-01A-21-A615-42-X015-S11,0.38684243041683264,0.0,0.0,0.0,0.171009873999958,0.001122348130924233,0.00009067352394903968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.440934672641847,0.0
