,Comp_0,Comp_1,Comp_2,Comp_3,Comp_4,Comp_7,Comp_8,Comp_12,Comp_6,Comp_5,Comp_13,Comp_20,Comp_15,Comp_23,Comp_10,Comp_22,Comp_17,Comp_9,Comp_18,Comp_19,Comp_11,Comp_21,Comp_16,Comp_14
TCGA-A6-A566-01A,0.32518375752511836,2.9384816812542166e-16,0.5849064608195842,6.97333520619593e-20,8.489836627931923e-19,6.505706305208902e-18,6.296591436577492e-18,3.248983381364529e-13,0.08990978078866735,1.1618686017503428e-19,3.1367650943531437e-19,1.7198847417716619e-15,1.2644581588847576e-10,3.955585758073994e-21,1.648241491972069e-23,7.309043778897757e-12,4.173416536259734e-11,6.4499770900643675e-21,8.191904704032522e-19,4.461004389115172e-15,2.8594011583946886e-15,5.657675613071588e-19,1.3924685839182961e-18,1.6435326489888355e-21
TCGA-NH-A6GA-01A,0.2988682271220512,1.619424796581736e-12,0.4944760726814736,1.6672220957585688e-16,7.10633804116622e-15,1.5188085237502368e-16,1.4054701340578379e-14,3.97535664095808e-06,7.715333555271272e-08,6.83032166008372e-17,1.2283737638473665e-17,1.4917577876495148e-07,0.044830166517414144,2.936463356139343e-14,5.32534404981011e-13,0.0005549868106829209,0.1612663434400365,1.8965790914647286e-18,4.330457505802015e-17,1.050588900578594e-09,3.6622548075517555e-12,3.5279590990202944e-12,4.833951758285533e-12,7.700453558471214e-17
TCGA-NH-A5IV-01A,0.2734920508544558,1.551432626787727e-23,0.49366704511936876,3.966858543362355e-11,7.205503609815589e-17,3.8810368054849654e-11,1.299465035189039e-19,9.577124659816322e-15,0.0467686356543791,1.2680510813926536e-20,2.1637288263565501e-16,5.4738433442023765e-05,0.18601752903988655,4.592498373166369e-17,3.388350934401699e-12,6.021008926546986e-11,4.679947217035987e-11,3.1312890563563354e-19,1.082085123955568e-16,5.882543900500029e-20,2.997688600875734e-11,2.0771115108622566e-14,4.446018354417789e-18,3.50654328721646e-17
TCGA-4N-A93T-01A,0.22581701715234542,5.730416878155411e-17,0.48438396759504526,2.295052759366194e-17,1.9282213095685446e-16,1.4367768604099817e-15,1.4809232661879484e-18,2.624416475426673e-12,2.863852772440635e-10,3.9426428061769726e-17,1.8306156262300337e-18,0.04792156735712626,0.24187744667005984,4.495056261415803e-19,8.779022491629143e-12,2.295880454541622e-13,2.5569295511171664e-10,5.266940406135787e-19,3.4295630088525584e-19,6.398280791400893e-19,3.72071177459999e-14,2.3372805239169802e-14,7.941591969447448e-15,9.628227591958131e-18
TCGA-AA-A022-01A,0.27016752598537386,1.4297829266765692e-16,0.4481906802853101,4.3097371415302815e-25,1.0789348698490441e-18,8.908320487012623e-18,2.3774155377510363e-15,9.852538144184766e-15,1.41002140866367e-13,4.269062081327579e-20,2.325663672068306e-23,8.970620037579514e-16,0.07662074932115838,8.30394341687012e-17,2.2381121800820644e-20,2.0299361831731053e-08,0.20502102343327816,2.2088074321720002e-18,2.256118606836402e-22,6.871295385234299e-15,9.387207188694885e-13,8.629199824481304e-17,1.2905603187270447e-13,8.171035922190297e-19
TCGA-AA-A01R-01A,0.2672353256378836,3.0162952715906244e-23,0.4178863353996844,0.010674564737653942,1.1460237728143329e-16,7.88324508130234e-09,6.463537395509848e-14,1.379559810721215e-13,1.6349022864320245e-18,9.080869614308349e-17,1.703813023239885e-07,2.6529268774808035e-17,0.30419976676063476,1.8556129148181713e-12,5.018666411025048e-10,1.8409650091387238e-09,5.0448405701710853e-11,5.667404568600414e-15,3.0508973142328897e-09,7.300389633158417e-21,3.823077062139568e-06,4.80261917766234e-12,8.456806225023816e-18,1.2172293994249112e-16
TCGA-A6-A565-01A,0.31426955384414673,6.099730706322527e-12,0.3542331036096244,2.4977185267895276e-13,2.983727442289599e-11,2.4392421582764006e-13,3.719083915435548e-16,9.294305426231938e-05,0.10676752573892861,5.721987164423199e-16,1.2708288075568543e-11,0.00021785197871470544,5.727704690766066e-10,2.2548867050638653e-13,9.216254243184797e-17,0.06566718992021546,0.0789755994231659,1.2481368951831803e-12,1.4225852455797844e-11,0.07977623110876705,4.2995140616120055e-12,2.988544221789966e-13,2.090196487010522e-13,7.817387983463901e-14
TCGA-A2-A0EY-01A,0.1828882207939643,5.728304751192599e-25,6.169640036981134e-14,0.813422523503302,4.546386147861273e-22,0.003689251383779268,2.465763515317111e-13,1.0404767106310431e-12,3.024302074728822e-21,2.224785739012696e-17,2.6345260025684446e-09,4.366332212130649e-18,7.598966367895278e-15,5.175359389286649e-16,3.0374626293869796e-12,1.3534756409471962e-15,5.11496850311246e-17,1.9001470306904706e-19,3.9562896072252955e-11,5.756849453934902e-26,1.7939352838926775e-19,9.180770008130647e-10,3.6309367609583824e-20,4.353398570875848e-19
TCGA-A2-A0CX-01A,0.24698596373142293,8.05683038090951e-20,6.470343837318639e-12,0.7529618332491448,8.026524043570062e-18,8.190654270014781e-07,3.741206981037716e-07,6.031071863842573e-10,9.254223261742577e-21,1.6834797147086287e-14,1.2931265571675535e-08,2.0645860863917635e-21,7.181387820134125e-15,4.881942142223447e-08,3.6168188742900354e-09,1.0858129239735172e-06,1.143740697009979e-11,2.530424696806671e-16,1.486278875162198e-09,1.4188172333645769e-18,2.206214870918027e-10,4.9855607241586716e-05,7.246425108782213e-17,1.2489479282656699e-16
TCGA-BH-A1EV-01A,0.25210185281009173,1.4575862771221628e-21,3.9925951143277265e-13,0.7478981463304217,6.630594757537851e-21,6.367091811747506e-11,7.048141528462933e-16,3.359178285071846e-13,8.009571816440185e-25,1.8544669728580293e-15,2.6931130361727124e-16,2.0560317635816342e-20,4.935938268240619e-15,2.1070639552225192e-14,5.6692046306156307e-11,9.368870487106512e-15,3.0181799034149954e-14,1.8087646876379892e-22,1.4334750024704821e-11,3.993857840993152e-22,1.4263298585758467e-14,6.621522454400053e-12,4.3212663929096766e-19,6.380151206665478e-20
TCGA-C8-A130-01A,0.2562902330762845,7.271413357451787e-19,2.1956232718990903e-13,0.7437059730516264,1.1987264637551588e-13,6.879396330430362e-07,2.2596079527445804e-14,1.3971334474638198e-11,2.360573563993429e-19,3.6665518113877817e-14,4.6623153648512973e-07,3.991432113175064e-12,8.321075967115864e-11,1.2835932553549815e-09,2.6308480316322586e-06,9.633758250574158e-12,6.0015942851122965e-15,1.9221255261661757e-17,4.1453516480341093e-10,2.43472647037812e-18,5.481117376329712e-10,5.715866834238184e-09,6.250902882038638e-11,4.777680462058799e-16
TCGA-C8-A12Q-01A,0.2645045614627566,7.584227748734598e-21,9.435328000534732e-13,0.6999178558363208,5.080288119801241e-21,2.399646184348771e-09,1.2685418296975557e-12,5.309245431556371e-05,2.3498254876536697e-21,1.2558592436153782e-16,7.734995912144369e-12,1.523517967977208e-16,9.319547509480853e-06,2.8060061662786614e-15,4.437705448419299e-08,0.035515035307537864,1.5319348570766172e-09,4.25991959883258e-19,1.0773884590410374e-13,6.208414870187907e-23,4.084779846472868e-16,8.635864414149984e-08,1.146466689897287e-12,7.196600109225283e-18
TCGA-A2-A0YC-01A,0.3274711553690827,7.420796416959147e-27,3.1299654596046444e-23,0.6725285662034697,6.273202782219651e-23,7.269423284232179e-14,6.781924350371688e-21,9.669421534505431e-17,6.525051351684728e-23,1.2088785926710278e-21,1.1238416333268692e-22,2.0296172064112658e-20,4.3857534597699573e-10,1.9261494259356665e-25,2.7727666334782373e-07,2.3366841106511338e-20,8.293932358720117e-23,2.5503312794183113e-24,2.1999643728647013e-22,2.895106481583216e-23,1.5492968924152211e-22,2.3779820112157925e-20,2.941760203637154e-20,4.7365862701021044e-20
TCGA-A7-A0CH-01A,0.328122122134467,6.763754357179933e-22,3.7066899921531636e-20,0.6718757917791855,2.756433947805971e-18,2.085373354017233e-06,7.762820537375805e-19,2.052398533096324e-20,1.7301343807684922e-29,1.756132096710028e-18,8.899414172553227e-13,1.2566103066628968e-31,3.4954358799775194e-19,1.6973835440211178e-23,7.947118179590704e-17,7.67352441570958e-26,9.276551215917137e-23,2.246633289004267e-23,1.1844301852536404e-14,1.1880407440127814e-22,8.988186038474756e-23,3.180522544595214e-21,1.4927819463261206e-20,3.771384386741686e-19
TCGA-A2-A0SW-01A,0.3156664534637973,4.266458786998366e-19,1.2127498104909023e-07,0.6590945125015224,4.2367077448517085e-18,0.0005599269432306795,8.209492079799377e-11,1.4320573242141746e-09,2.554707167244047e-09,5.71310703540848e-19,7.800856478446855e-15,8.753761422441344e-20,0.02425347465881217,3.663535664616518e-13,0.0004255029962580155,1.5492029329739175e-14,1.045864356781986e-11,7.382247395352433e-14,7.991102279877588e-11,1.0423091482644868e-19,3.2906356200074327e-09,5.352821514631359e-13,6.347434829886263e-16,9.18600221358252e-18
TCGA-4H-AAAK-01A,0.3444466638545698,1.560492421687146e-19,7.795122378175787e-19,0.6555533209182112,1.8372195722764732e-19,3.1205278176484983e-11,5.388317096206787e-21,1.4152984413504506e-12,1.2083861325156832e-20,7.275652910699755e-18,6.6262994326039404e-15,3.664929988725602e-18,5.694769223434383e-15,6.736116336592802e-18,1.4483157116656526e-08,4.602533910643697e-13,5.170828672958293e-17,1.6648242885943673e-19,1.658714584330389e-17,6.7633131574063906e-18,1.5430324916014433e-16,6.167787087202205e-15,4.0504799936546894e-16,6.017506294993164e-19
TCGA-AO-A0J8-01A,0.3446058266539894,1.5406095390154523e-21,1.473974416084861e-20,0.655393766444078,1.713953920206682e-16,3.9073980578474987e-07,1.732633765864195e-18,3.9505648982599905e-20,5.158574585802173e-20,2.9151304513621954e-16,1.8099591341280976e-12,3.4834861018697727e-23,1.540610739447538e-08,9.12092925081441e-24,4.325685122866518e-11,7.200492903246061e-25,7.395023020049918e-23,9.095155128500892e-22,9.152268876532728e-16,2.0266749938816212e-21,2.3542490536420382e-18,3.384206174323566e-20,2.3008491317494514e-18,1.4742816676033596e-16
TCGA-C8-A12T-01A,0.32611017874348375,7.201997938081053e-25,1.816198957632555e-17,0.6520235561115448,7.22957328227701e-20,4.96429318454881e-08,8.857305593153023e-21,1.3526835527247934e-17,2.981590906312253e-26,7.369958753940843e-20,1.1151238986830302e-18,1.1891179422717419e-23,7.805544622594241e-12,7.442366761190642e-22,0.021866214784219,1.7829215494652387e-17,1.6296328888200693e-18,3.584200965765611e-20,2.813452983843501e-19,2.2106664084376617e-23,2.4845486196530347e-17,3.444977837107355e-14,7.578295284293156e-16,6.613653443678445e-16
TCGA-A2-A0T5-01A,0.34844721347215885,2.883023628562516e-21,7.350228380527441e-14,0.6515523603952378,5.131853287406093e-21,5.1104621447028567e-14,2.1758033184922002e-17,7.741223160138389e-13,7.1155986911324e-25,4.7819825833612393e-17,4.2532863188023163e-07,4.014710470037903e-24,1.3171002041573847e-16,2.4590466643061016e-15,5.905213437333267e-15,7.811631481372048e-12,3.1220369501029695e-15,2.6851133313026573e-20,8.456406990981078e-11,1.0930469645878511e-21,3.1905714589076874e-17,4.187751022336929e-18,3.8889905038599263e-20,1.0266361773566248e-19
TCGA-A2-A0SV-01A,0.331953770189389,2.646218849123353e-19,2.0336122384066074e-15,0.6485629303504441,2.0054048930558447e-20,6.878726479634346e-13,7.924365272902701e-18,1.1820872125950291e-09,0.01941932713196105,8.970938914152431e-17,6.373091024588099e-05,3.9496282742434115e-14,3.853339992043811e-18,5.274266570607918e-16,1.8523035762078885e-10,2.3933079179570124e-07,9.13862235710225e-16,4.78637890416741e-18,1.2776751194448874e-13,2.069637014000551e-14,3.663336783335125e-17,7.394377638241292e-12,3.2748117587417965e-18,1.8358787690572713e-20
TCGA-C8-A12Y-01A,0.35054064452200334,2.415505241881329e-16,1.6956959451460344e-17,0.6236463784491202,5.9135333060710784e-21,2.280553707791265e-15,4.864197567374362e-18,3.605329501124383e-06,1.826744669607497e-17,2.775185028480586e-16,6.006628952178292e-12,4.6886798600424644e-17,6.606620882785234e-16,6.141198992997337e-16,2.4784795637604597e-13,0.02580937098376991,1.2149093607370174e-12,9.651923919783552e-21,1.3514096276602027e-15,5.4665114164741406e-14,1.356941630999001e-20,1.1557112785524372e-14,3.5108741045682413e-15,2.3997697221953907e-21
TCGA-A2-A0YD-01A,0.3825875182000077,1.1344553286302547e-16,6.603871578921497e-14,0.6172833604814549,3.402581491010398e-20,2.7106034352293556e-16,6.025155410615062e-17,6.088935719912407e-07,3.844656461159253e-15,5.848235654499045e-17,1.1247975551842793e-11,4.8142839975572607e-20,2.454043418943196e-11,1.2952592745079366e-17,8.78888375932688e-14,0.00012583054379479224,2.681117857589516e-06,2.8628132477155933e-19,2.261369175994799e-14,2.9181695097361774e-14,3.246452472683233e-18,1.9000209008458533e-11,2.6237217885693763e-15,3.3014579927997932e-18
TCGA-BH-A0DV-01A,0.3900620707058402,4.710049069280542e-21,2.0863862566881086e-20,0.6099378697385417,8.848759552546951e-20,4.1204975702767685e-08,1.1020917038715068e-21,4.07512306215285e-15,2.0243806500922987e-09,5.169588353021371e-19,1.5366566797101704e-08,3.5270393687430933e-16,9.031505287371013e-11,9.797708078919061e-20,4.523827750718376e-16,1.6151389648855476e-10,8.16481591041867e-18,6.871879006667083e-20,1.207741595339285e-17,5.4238411139392454e-14,1.3782388145083169e-21,2.291231599509913e-18,5.541291769484009e-19,2.0743400455844413e-20
TCGA-C8-A137-01A,0.32228343380139773,1.2049112825239197e-16,3.1500967911316196e-13,0.5510184406299035,8.606091579129183e-16,2.9156546626486047e-08,1.6087038571820964e-18,3.61195489418062e-10,7.303763124607397e-18,1.7025893741262605e-15,3.781985428915764e-08,1.148321306733698e-12,4.4729458492094366e-05,7.483418340269125e-15,0.09179750793584235,0.034855819142246,4.510108217435399e-13,4.604909569967881e-17,1.5257937245962063e-13,4.244701465441593e-14,4.445517773756701e-14,9.901271053304026e-10,2.477573675239417e-12,6.2298469901715e-14
TCGA-A2-A0T7-01A,0.2709670541510564,7.377226509666241e-24,2.637529800072364e-13,0.5243269309795031,4.1144110131718315e-22,7.997004055532044e-09,7.895649836023525e-19,3.4312961217596867e-12,4.757805255461194e-22,3.867821707257956e-18,6.420366905013536e-13,4.0323026831882953e-16,6.123115710765029e-15,8.461061573122727e-17,0.204706006168452,2.8415706818944023e-16,2.833882818363621e-16,4.035552252368935e-21,8.107187359719904e-13,2.450033570134335e-20,1.966671777485147e-18,3.860288066128475e-12,1.675794369619227e-21,6.183604769049741e-23
TCGA-A2-A0EX-01A,0.3203182852852935,9.213829510350042e-26,6.6276431880464214e-21,0.5225357330324157,6.389922039857373e-21,1.7320871337385176e-10,2.6048379994176935e-22,8.114335816722561e-19,2.6050475847792936e-18,3.802755267092819e-17,6.091843354141773e-15,5.806212992036608e-13,2.3867131372353296e-10,1.0685264090920325e-21,0.15714598057337184,6.800864080544086e-22,2.1912406042249996e-23,2.8330855438230303e-22,2.499267871475969e-18,3.442097666210694e-23,8.917689945626122e-19,1.64191445448261e-17,7.778434350798094e-19,1.4380230373391e-18
TCGA-A2-A0YF-01A,0.3828096885164978,2.441894683501727e-17,2.2955725336314307e-15,0.5252654106238546,2.8997172892698557e-16,1.9856895598224375e-10,3.745625907984092e-18,2.1947154324223945e-13,0.09101527332378483,1.2699783374340726e-17,5.929426452064921e-17,1.3078787531913867e-11,5.989666458561706e-05,5.939423265447497e-21,0.0008496929249814532,9.12689121338947e-14,5.268688314994733e-14,2.800667736681355e-19,6.248435010615409e-17,3.702687492408481e-08,7.169458916544157e-15,3.1177016763916307e-13,2.070334681350858e-14,7.892000816252331e-16
TCGA-C8-A133-01A,0.3135438115570542,1.2459200515992532e-09,4.341425633844193e-11,0.5233836434590485,5.0561912654179835e-08,0.04885648780509493,7.837146768261052e-06,5.0298000071396885e-12,4.0641542523712606e-16,4.1615144789383415e-09,3.411450742253038e-13,3.659476626127208e-25,1.76922302395407e-10,2.2082455162542707e-16,0.10917129950846721,1.3481453732027906e-26,3.5563372331401773e-14,1.8476071564826605e-14,1.4376373239547751e-05,2.5014276272332243e-16,1.812116841203156e-15,4.1068855105316894e-16,2.569949972765639e-05,0.004996787750739813
TCGA-BH-A0B5-01A,0.402608109434948,1.4933347459469322e-23,9.008342389682319e-21,0.5192796838370651,4.7704227601146564e-18,2.186461214733499e-09,2.8591610165855043e-21,1.4901275366887292e-17,0.07811191489454956,3.724970365909998e-20,1.142732127332143e-14,9.86660125549412e-10,2.805232530714959e-07,1.471948018047145e-22,7.431044100936857e-09,5.648757769603675e-19,6.604310705204611e-21,5.827565619372689e-20,2.7019280949412104e-18,2.9550229649757295e-18,5.381859130962202e-14,3.2137846777646003e-19,2.2048905353060527e-18,4.705712396421326e-18
TCGA-A2-A0EW-01A,0.40590562727537843,5.932812200537854e-11,4.253175903840278e-18,0.4945971967130939,8.217536698099365e-10,0.05421029863064658,2.8385109397371436e-13,5.360788241827673e-14,0.02275583098955154,1.0436822536659641e-11,0.022530872725588225,1.0113990687468733e-14,6.72525000486213e-13,1.0405474140462814e-17,9.907653427956782e-14,4.2752932675925054e-17,1.1502442600587493e-13,5.583962232094473e-17,2.7061893679018915e-11,1.7202891921554054e-07,2.5760340899557647e-13,2.19377468485071e-14,5.970021325521635e-12,2.107439554157023e-12
TCGA-AR-A0TV-01A,0.30343280465155015,7.509149087902492e-13,6.262892612224935e-11,0.47547462025292514,6.645652974146304e-11,0.00013760951882455303,1.837057519662237e-06,3.6557029773853214e-11,1.8498626895024958e-09,7.155141295840017e-11,1.9093609529099033e-11,2.087424184964964e-21,1.0564346976057084e-08,1.2493806742022958e-11,0.22095306919403646,9.993841597736945e-18,8.82412611700364e-13,9.248415937961334e-15,1.4085110235549365e-10,1.561417015410994e-15,4.238867337802775e-08,6.995201357226139e-10,2.67881392440038e-09,4.15899929124089e-11
TCGA-A8-A094-01A,0.34880699562483736,4.488067690012708e-16,3.9653967341924245e-10,0.4751733470677242,5.100103380768798e-16,2.064484094721506e-09,3.6184650913726073e-16,9.134840537146166e-07,0.06769172166368774,2.9809569990214414e-13,3.8804797931711966e-05,0.0028509273235026973,0.02136561197008421,6.424545870490345e-16,1.6039367199716126e-05,0.08405562990015579,2.3114544391115077e-12,1.7230324548791735e-12,3.423741980873124e-09,1.0970456260426158e-11,1.8502069833910134e-09,3.508428696719764e-10,3.133569071768195e-13,1.8133833325059332e-13
TCGA-C8-A12O-01A,0.251396230897376,2.411222819239475e-18,9.014463332836478e-14,0.42997499338796014,1.5837344520903713e-19,4.994706985706664e-09,4.076436733353744e-17,7.635774086927112e-10,1.973689688682297e-17,6.429285354068468e-18,2.3120772707982206e-12,0.0014188342898654154,2.9881921294534057e-05,2.57958380553204e-15,0.31718004311186376,9.94382624512099e-09,1.0469737345154605e-12,3.2745974349287397e-19,6.206957527014182e-13,1.0784904586249962e-21,2.6271025309506128e-17,9.1181186544481e-13,2.310672857131121e-16,9.16147321598631e-19
TCGA-AO-A03N-01B,0.3959059445777764,2.662586747566628e-22,4.425462513152518e-20,0.4248198933622805,1.2335975811481744e-18,0.0033485093381797003,1.882302656280641e-19,6.5486906902218924e-18,0.17592482374109392,4.1937579613780585e-18,5.831214398518842e-09,4.758810626882375e-17,8.212258217170435e-07,4.494562350945719e-21,1.099349359547015e-14,1.3678805122488193e-22,2.26603793868989e-22,1.6964907292759448e-18,1.8090018933274656e-17,1.0747047595050567e-20,1.2182076073731843e-09,2.769690675379078e-19,1.769097580500741e-19,7.84524665801126e-20
TCGA-A7-A13F-01A,0.2023585545747764,3.1865910234474443e-17,8.522005025927193e-15,0.4098251798700989,1.2689521813454461e-20,5.835331886383731e-13,2.660815081952925e-11,3.5161740436833865e-09,1.2178642896683087e-16,2.502615515850164e-15,5.2909549159325787e-17,2.322493330826422e-16,2.50877743783769e-09,6.849413361278453e-18,0.38781625880977105,6.778698966363062e-12,1.1053036625284087e-13,1.6887821260173054e-18,2.0935879144863075e-17,7.800973968088417e-16,1.5771184553856455e-18,1.5886964566375517e-12,3.857495654533231e-12,9.458823919874054e-18
TCGA-A2-A0YH-01A,0.34730401216031004,1.0776223496301717e-19,6.438177004948584e-18,0.4026574326868861,7.188820790241834e-19,2.213714760253773e-14,1.4396523444902503e-15,3.335251039910953e-10,0.060011198785205354,3.4807648115783173e-16,9.738731002153037e-12,3.905439114559149e-14,7.162933470351189e-17,1.7831101454189577e-14,0.1900270482345751,9.634740557757029e-14,7.046460024050132e-17,4.2019353794134536e-18,6.418707365663791e-14,1.4822214619920383e-17,3.0575683688060776e-07,1.3422382919760134e-09,9.39776005504968e-18,1.8117318737499052e-17
TCGA-BH-A0EE-01A,0.24580065811413124,2.4652752870570358e-14,6.861389094341686e-05,0.3538695785016949,7.308808019537602e-17,0.0009376724373230612,6.8667749333912835e-12,5.947457868435279e-06,3.3612199388742086e-16,9.307839609543196e-11,0.09368850044913676,6.251031853333617e-10,0.04111463156792212,1.1448235615048948e-14,6.048446744576247e-06,0.11965487056349554,4.961402518125437e-09,7.908875162599882e-15,0.14485347216185573,9.76255449271069e-15,1.3050877436716906e-13,4.167103894659845e-11,1.953945739158893e-14,1.8158250265848124e-13
TCGA-D8-A13Z-01A,0.26780497584367746,4.071998111959048e-14,0.00894243807573412,0.2861015067694393,1.2604202623450966e-12,0.032038346546715654,7.616195124350424e-12,0.0660619919568568,3.5276268953485503e-22,6.74646334243802e-11,0.07319358542029566,9.607970429878875e-16,4.80713918311993e-08,6.205317285673214e-07,3.667018497208003e-09,0.14269903512136467,0.0037424596172900425,2.7180944394275257e-11,0.1194149549223997,1.298436814944099e-16,2.4410606661532715e-08,8.00867138576145e-09,2.1801468868207436e-10,3.2902116050782606e-11
TCGA-W9-A837-01A,0.00014635383953360756,1.5561926717808461e-21,4.362916953454594e-31,4.7408155959456125e-29,0.9998536453918726,6.266511314665598e-20,1.855464348617443e-24,1.2207744650212436e-31,3.266633991997789e-25,2.0745559591155822e-20,1.4937408911454157e-24,2.4384575969490726e-21,1.0188790639487717e-18,9.594384891581704e-28,1.17042397594636e-21,2.3074740249869837e-38,2.7315863470743545e-36,5.030674972238878e-19,1.2279094842472053e-29,1.994883411667515e-23,4.779505502267502e-19,1.9051838025288477e-28,4.860055021251533e-19,1.687827088415756e-13
TCGA-DU-5870-02A,0.00020297459614370287,2.786248540790082e-25,1.1449748950409962e-35,6.803723975633946e-35,0.9997970246349244,2.229852134424503e-24,8.028190227953897e-28,2.1634153546488087e-38,1.9205091355374351e-31,1.702791297461532e-24,7.403917272313715e-30,7.936985323568059e-30,2.8781865140033567e-24,3.999677888734353e-34,9.816125253761618e-26,4.0809206139261124e-47,2.473472129272841e-43,7.056294250649912e-21,2.269793892002079e-35,5.734885929679568e-28,5.148014568219586e-21,3.0218017689231325e-34,1.7586598639541175e-20,5.127814598184145e-13
TCGA-P5-A735-01A,0.001115269009137696,5.0207382635332976e-24,9.577013519830061e-36,1.4185052508782145e-34,0.9988847302225369,9.57837377384366e-23,1.2006712157737117e-25,6.698057046528984e-36,2.6879604133961158e-17,8.477059454983029e-23,2.8134841066538587e-28,8.558730105047506e-29,2.5091017758453425e-24,9.724269685439766e-32,1.3158081714084206e-29,3.684240874728283e-44,5.2977751504481474e-43,8.893772881251672e-19,7.95605601250241e-33,1.0453330449032424e-22,7.533961588410444e-22,2.692759709719588e-32,5.423611091750802e-21,2.0697207246631965e-18
TCGA-P5-A77X-01A,0.0019109437165891624,4.5558770439910254e-23,1.3491157699120246e-37,1.4822372329833011e-36,0.998089055515167,3.247940078062356e-26,4.6507682491000813e-26,1.27385924759754e-39,2.805956452286794e-31,8.286104223857547e-23,1.6482320695111473e-28,2.9992321767069895e-34,1.9290238976788666e-30,4.497611737687319e-34,1.5860028155942376e-31,2.0366556488801322e-50,5.9103245079834e-44,1.1992560633282868e-21,1.9854258570520365e-35,4.118280539805539e-26,1.0548192370863324e-20,4.745583246346454e-35,1.1245168822740642e-21,1.47103825729862e-16
TCGA-P5-A72W-01A,0.009895379019993648,4.901066768413332e-23,2.495965899863839e-37,2.833040998818981e-34,0.9901046202125836,1.236352111471792e-25,1.3662566743933585e-26,1.105672275488065e-36,1.6644364082665895e-26,1.0711907360356425e-19,2.982721586398317e-25,2.8055936523847845e-30,1.7148572649532358e-31,1.8915619237008511e-32,4.103717832744674e-30,2.6949758969636896e-45,3.461125285333956e-43,1.014567544044273e-18,3.3314584900973137e-32,3.4876816138155234e-24,2.841676326121688e-21,1.488508343903372e-34,9.480582310774667e-23,5.923980570120216e-20
TCGA-F6-A8O3-01A,0.010133574630615655,4.2748910032865536e-23,2.4131064107844244e-29,2.0375923168063147e-28,0.9898662388219354,1.9002305705759142e-19,2.0053754224309478e-25,1.8956832158950762e-30,4.930806982074876e-19,2.436101190576992e-22,1.0620424413231391e-24,1.8570523486588423e-07,7.001138191763315e-11,1.2379546857667264e-28,9.462635264340492e-16,3.7143486437471633e-36,5.0242998216217905e-36,8.48054917595273e-18,1.8514365148198384e-30,9.462536126410584e-26,2.7326228704747128e-14,3.933810656977389e-27,2.2417693076035515e-18,4.776360918185686e-12
TCGA-DU-6407-02B,0.021195677739909595,9.777140831162208e-23,1.8554828544457145e-29,1.1356035953862712e-32,0.978804321493618,3.4138023636067743e-25,4.1116575908827925e-27,4.3184822730678184e-32,1.2918231147214294e-25,3.867285588669122e-23,1.1622016486319819e-23,2.629150541832907e-25,1.4730890248192457e-23,1.622547222573094e-29,2.1318593418949236e-27,1.3452868248820515e-31,1.2930527044802806e-37,2.0545890746048733e-13,1.1250965535243935e-28,6.4034082497671935e-24,6.263966610330406e-18,2.4636441258838876e-32,1.3783576859145945e-19,6.2236169799931484e-15
TCGA-P5-A72X-01A,1.5447444791968536e-05,1.024332023882391e-16,3.807705166126993e-27,6.010453347110372e-23,0.9595678443502447,5.169877126029244e-18,1.9366272701527206e-19,2.3137769807138286e-26,5.930785409827738e-18,6.3696100320169696e-15,9.931454800463507e-20,2.0502446642301415e-15,3.5274666717971034e-18,0.040416707441130635,5.173296115581348e-19,6.350498741642979e-36,4.202125110671989e-30,1.756165276869868e-12,8.330196880889006e-23,3.2829440886646233e-17,4.3030530213521477e-19,2.180922739097152e-22,1.6099096057416843e-15,1.051570807308437e-14
TCGA-FG-A4MY-01A,0.045259638262582384,1.6432026660304763e-21,6.235461510149705e-30,6.550847149215967e-29,0.9547403609735254,1.1251637244409688e-19,1.3058366153127353e-23,1.1663751767168496e-30,5.559971428008133e-15,2.0887072959228247e-21,5.803160767917082e-23,1.593997358802956e-17,6.909183354289745e-14,2.891017304925023e-28,3.640995346689338e-20,1.7720407432286773e-35,8.654116153699973e-36,6.034236005486624e-17,1.6626628598379075e-28,3.650537713375715e-21,2.3627017724366267e-16,2.2651429615866473e-28,1.407781593730132e-17,3.101298687697445e-14
TCGA-E1-A7YI-01A,0.048007668479042,3.065030673966338e-17,2.897318631011085e-25,2.88588557507459e-29,0.9513546079918631,1.3849662515050613e-24,1.018188967020263e-23,5.548794567593451e-25,5.302527341626531e-26,4.7009343820148316e-17,2.8674664919622245e-17,8.695984719883091e-27,1.2331682980565289e-26,2.2057621283710327e-22,7.0998435525522e-27,4.704005612372833e-24,1.2986112750405346e-26,0.0006377227655785936,6.496670566729143e-23,1.0594447115022745e-19,7.580923091216892e-15,5.309976749203659e-28,2.926629397734221e-17,2.8253542454789232e-14
TCGA-DU-6395-02A,0.053901042828517924,5.3675978849973576e-21,1.3705694408425405e-30,5.53499730729025e-32,0.9460989564084046,3.150398382820076e-24,5.5246279460603075e-28,2.890037874213082e-29,9.591868328494838e-21,3.659363149129595e-21,1.1347654098756948e-22,5.277112445144477e-21,1.1166713871656289e-26,2.930114421389546e-26,7.973670251203592e-27,6.474226081801535e-27,2.3231955473169478e-35,6.067231893074126e-16,2.055139577797409e-26,3.151641143267546e-21,1.0170860468855615e-16,1.9574678179517513e-30,1.00628968394067e-20,1.7887059184924706e-13
