,Comp_0,Comp_1,Comp_3,Comp_2,Comp_4,Comp_7,Comp_8,Comp_12,Comp_22,Comp_6,Comp_13,Comp_5,Comp_17,Comp_14,Comp_18,Comp_19,Comp_11,Comp_20,Comp_16,Comp_21,Comp_23,Comp_15,Comp_10,Comp_9
TCGA-BC-A8YO-01A,0.09881335149016175,1.381602033404013e-10,5.751006771269926e-20,2.253566429322475e-14,1.539518144400174e-21,2.1937671816835667e-15,0.9011866476820114,1.718929492030754e-21,2.0841852063402733e-31,2.4404166324888194e-19,1.8954757398108336e-21,2.609859722174596e-22,4.455384306121909e-15,5.219004677897244e-18,6.515735718706061e-25,1.1573155007620965e-24,4.5076236727372355e-23,1.3188753988412075e-12,1.3273871337596744e-19,2.6723771351028765e-27,1.0208466964492542e-26,8.894499982068918e-24,5.428361704274308e-24,5.832360805909661e-22
TCGA-CC-A7IF-01A,0.10245394073609256,1.4542822995160547e-19,4.121216830164081e-15,3.0183104783792166e-20,1.9136466598479893e-21,6.495243570789496e-14,0.8552174832830883,1.6398335281779442e-26,4.2776709586017965e-37,1.8172701585637103e-19,4.4493413806275427e-26,2.9467090558273846e-22,3.2553107337823903e-25,0.04232857528883041,1.8144145388632365e-30,8.875002224661335e-35,1.9221165687484786e-19,4.392590241879369e-12,1.450311480320728e-18,1.9598159511027494e-28,1.0836916542531644e-24,1.1489793333462845e-21,1.6272078844602102e-28,8.182457517102137e-21
TCGA-BC-A10W-01A,0.15751959583873693,0.0002493627784795742,3.2215143332232823e-15,1.817881891441982e-08,8.307167464870682e-17,1.1590391591876592e-13,0.8393889324171736,1.4628047053010654e-11,5.73334455033608e-25,6.6089509568010004e-12,5.497458631542537e-17,3.3591097034829153e-21,0.002842082961835506,7.567746065334169e-11,7.086856979718318e-19,1.895741799582809e-15,8.653017370061326e-14,7.025270441411387e-09,1.8426170602330114e-11,1.3803074899926793e-17,5.493902208131051e-21,2.2878675933623035e-19,1.611680841907428e-17,2.5918174057121887e-14
TCGA-CC-A123-01A,0.16473971396787537,1.3712184207864649e-15,7.507201594339886e-23,3.942111030504298e-19,2.726966041045435e-16,1.56266457834475e-16,0.8352602852158802,2.8770281392486875e-26,3.61535723955964e-39,3.540692869705008e-17,6.707545900101595e-26,1.5732923601577332e-26,1.719725553523294e-21,6.962358792900329e-12,4.078274563363584e-27,1.254537837984974e-27,1.257675672678284e-10,2.173997372967077e-18,9.892399628974487e-17,1.4738012021857966e-22,3.835570069517003e-23,8.228353426221346e-20,9.718833707152093e-25,9.82034441680843e-18
TCGA-BC-A5W4-01A,0.14428953244926662,2.080107925222862e-14,2.774367188903139e-17,7.94946003005219e-15,9.46679926686416e-17,7.400120386056748e-11,0.8089387192937159,3.4430006244122985e-23,1.8861472824662964e-32,1.0397877547078801e-10,3.6770933592216566e-18,2.1720593449614685e-20,7.137755631219659e-17,0.046771747306485624,3.263332614614042e-24,1.520693494234189e-25,7.518256253446854e-21,8.808507153578096e-11,1.5891185882355643e-14,8.160025204791927e-24,4.6459769749990056e-20,2.186597833497397e-19,2.693279315694817e-26,3.4976997707683893e-23
TCGA-BC-A10S-01A,0.15857894779560722,4.791577386127809e-18,9.593043272572429e-29,2.8092426213554393e-23,1.3879857445160684e-25,9.558799353625465e-25,0.7314943668569347,1.0857595249154387e-29,1.8542814089579146e-43,0.10992668466043516,1.5696494789826073e-29,2.2695974448160668e-27,3.023656978338376e-26,9.638125470679733e-23,1.798625662520991e-36,2.388299021717353e-28,7.95638901783918e-25,7.720753137783374e-14,2.517210317378754e-22,6.929433575417992e-32,1.82655680871484e-20,3.331155685470853e-28,1.840974344124301e-24,1.3652771244632465e-23
TCGA-DD-AACB-01A,0.1644043971386114,3.480713201543674e-13,1.878395959737347e-15,2.2628891879362936e-07,9.364589696363477e-18,4.049873364255085e-15,0.6792055491625814,1.4911356333975667e-14,2.5423286993376174e-29,0.06820348022903727,9.901197004277363e-23,9.716418606490921e-20,2.462113163542061e-16,0.026359140109828465,3.613283539748983e-19,3.635187662120645e-21,0.06182720638071395,3.8262783574065364e-12,2.496909183800317e-16,3.014810765202705e-20,4.865806116766597e-20,7.491575125569164e-20,1.1429701246643296e-18,5.870910371658852e-12
TCGA-DD-AACL-01A,0.1618212592533663,1.764464479714881e-07,8.653198557007802e-19,1.4217934589255662e-13,1.1824266751588421e-14,2.6779489803793507e-19,0.6486806912096237,1.2284803151010682e-08,1.0181956781998348e-16,0.18662393484495887,4.1210513351247757e-16,1.066455478699544e-19,2.2815385634915548e-09,2.7061598248259916e-24,1.7143282943077212e-13,9.689541000509344e-13,0.002873922865430188,5.662064568874843e-11,4.26957881377137e-15,4.280434643377248e-12,6.305550750451566e-11,1.8012443837672386e-16,7.851832145493444e-15,2.913110618401474e-17
TCGA-LG-A9QD-01A,0.16745693184271845,4.888223647889981e-18,1.4495418110998363e-30,7.322316101773233e-24,6.382875022212169e-25,3.2641554973735402e-25,0.6286650565922889,1.0979739267799896e-30,2.8854232651364827e-41,0.2038780107707569,1.4078411981119106e-25,8.757058133930151e-28,1.0100282005700405e-28,2.003271566647084e-32,1.6942199108990907e-33,2.6349451900042673e-27,1.7518046353994675e-21,1.0538669506676129e-10,4.371235148902277e-22,4.568150988875739e-33,7.291375300047758e-17,1.0103008740900265e-28,9.042067347321415e-23,1.7855537415247195e-24
TCGA-BC-A10X-01A,0.1828852033735299,1.5005370166524323e-14,9.219986513918468e-27,4.904712755949565e-22,3.962988499356036e-22,1.8665785742685105e-21,0.5854782898436497,2.226140573509712e-27,2.4121794793974475e-36,0.2316364168691368,2.6059198836150176e-26,1.3147239058203737e-24,2.80678547535007e-22,1.3662358065808407e-24,2.216105491100918e-29,5.0242411631891316e-24,2.4711989647542544e-21,8.922519059602022e-08,1.2736577003669634e-17,2.3072078145354393e-28,1.8833887766258226e-16,2.591197875617678e-21,5.321446929319885e-22,6.461549675876816e-23
TCGA-LG-A9QC-01A,0.15492469015706967,5.4023214539035367e-14,4.4800282514085554e-23,7.611815530888483e-20,2.0504215515130352e-18,5.067735335739594e-16,0.5653688409143542,1.074566908110632e-23,2.622891467847543e-28,0.27970646823433765,3.3962364129901864e-24,4.719711125605892e-22,2.6415152533480246e-17,5.74582086302827e-17,6.353693364470423e-15,1.082445577019661e-17,5.724585889533019e-20,1.9559655249719332e-12,5.994563020035922e-17,6.435524707515307e-23,3.9290955032709286e-13,7.422188883950925e-15,1.0192279824205224e-25,4.155716979014679e-25
TCGA-4B-A93V-01A,0.17322267131043434,2.1429780446419555e-26,1.8872227515685338e-07,9.107864942036993e-18,6.950160796333017e-24,3.510670097989909e-07,3.6299296564887844e-16,0.8267767882354358,2.3004272534514293e-18,7.917280079289574e-18,1.068532843033755e-21,7.984392162239464e-19,2.3021363935829223e-19,5.603729984672042e-12,2.21811270410023e-15,5.6075966809205915e-28,5.090733360059757e-21,1.2309602844227857e-20,1.9175916789698964e-20,3.01844217209614e-19,2.3696636354735245e-20,1.6496953134092894e-20,7.907977515760167e-24,4.023571270729325e-21
TCGA-MP-A4TE-01A,0.17332426597500644,1.514570171167744e-11,2.9366106969873943e-10,0.0003232961399986208,9.223813568467919e-23,5.852496116073801e-12,9.446435136802593e-11,0.8263524361586434,1.1487600146364658e-20,1.517938585949938e-26,2.5883538796341405e-21,4.2312209072978346e-13,6.429954927259405e-10,2.1363734221921582e-25,1.4547177568521382e-11,8.476356371162536e-29,6.935373584335735e-19,1.5523731884750646e-16,8.016298548020961e-19,5.735398395204645e-16,1.0187226892709424e-24,3.3148315068306956e-17,2.137791917302034e-25,6.884322526191326e-23
TCGA-44-A47F-01A,0.21183918157556575,3.426345954329323e-20,4.518025756747885e-19,1.455480789952993e-14,7.199469364667802e-29,1.591123763281152e-15,9.03544484783792e-19,0.7881608177627768,3.900378174297281e-18,1.7500606712278153e-23,2.543393017980422e-27,2.0079818143768475e-13,3.911756429305044e-12,3.880162173092039e-30,1.1829901223744434e-24,6.697029008545938e-28,1.1240025155542589e-22,1.451840551787946e-24,1.2005739576862777e-19,4.861481008598249e-16,3.898397213736235e-27,5.724126458306951e-24,2.0010364869678843e-26,5.996489976074122e-26
TCGA-86-A4D0-01A,0.10628159476476869,1.4541462430764481e-15,0.05856011242368519,0.01387121208147837,3.677013345467213e-18,0.00020535787772874635,0.019577417821110256,0.8015042535497534,6.867541227571193e-21,1.6154586003502853e-29,2.7833184046682216e-20,1.2818920326691959e-13,7.375660869158315e-13,7.532618308664229e-22,5.080753141049626e-08,1.2034820498180805e-29,1.9692362328886916e-14,1.5050909802941954e-20,1.0627519937596287e-18,9.529197196222066e-14,4.081989695524697e-21,1.0833076842202886e-14,3.238572990311446e-22,1.1195499146749435e-17
TCGA-MP-A4SV-01A,0.227374867413242,4.012163984690075e-21,1.9180183328251167e-17,4.233768951736535e-14,7.694721419047617e-27,3.0054421862642385e-20,3.5852808596998885e-25,0.7726251318704029,2.6388471809527466e-17,1.971079758215107e-15,1.1927568338227438e-21,3.0545691807521296e-15,9.762193310883598e-18,5.946719755428081e-11,1.7755305983573247e-20,1.6801425200569363e-23,6.185356105190323e-20,5.013711382583349e-20,1.432242779283419e-21,1.8203106365034037e-16,3.228801772843618e-23,2.829402639761154e-26,1.0821456115282681e-25,2.45131643077773e-25
TCGA-L4-A4E6-01A,0.2506890930577013,2.362467718952108e-19,7.046233370779949e-24,4.194648606560911e-20,1.0244629909482213e-24,7.711432536719936e-25,2.5508063265293413e-27,0.7390450147906997,5.118833092266464e-18,0.010265891400175474,2.6240836464575323e-22,1.7096245960169974e-15,2.7354833024589097e-19,9.488772838851416e-11,4.189426416472444e-28,6.513341180508761e-16,1.159518469510938e-19,1.534145194295367e-13,4.590270759436737e-20,6.0961516228918616e-18,2.0783876545375752e-20,1.0476741537558619e-23,3.843173674443915e-22,1.2467776493241137e-23
TCGA-91-A4BD-01A,0.28399600108536555,1.0509061463810879e-14,1.1718942771177783e-18,1.1726696208448684e-19,2.2851115078385888e-24,2.0239451126148475e-14,3.7070430665092668e-22,0.7137034669908129,9.77765842733567e-27,0.0016971414133460773,1.134064015191622e-17,0.0006033895464277447,1.3480615034246956e-19,1.661598867325582e-13,1.061243791664519e-23,1.4033386425377307e-25,2.5898204236259065e-24,3.093941351409235e-10,5.307807946586257e-19,1.5973233722609068e-21,2.2722117361001074e-20,1.5662300318328727e-22,2.496194342518598e-25,1.364757909349679e-24
TCGA-93-A4JN-01A,0.2934681187426905,5.637207274146563e-12,8.174906183863983e-16,1.8201253021347514e-15,1.3093370986607101e-20,5.975302812469734e-15,3.0125940217783583e-23,0.7065193813167164,5.623065414238361e-12,5.387660498569196e-06,3.803809514822959e-07,1.3333840526475882e-06,5.386095745540646e-06,4.5058014134687774e-20,1.9149934461460902e-18,3.310026449104239e-09,4.8523355455178014e-20,1.1899129183342174e-10,4.756494703032795e-18,8.325144498980387e-09,5.589399905569208e-17,3.001722524138055e-22,3.97161725080036e-19,5.723454312290109e-23
TCGA-49-AARO-01A,0.23972316155109827,2.8090911751579484e-22,7.560203430111416e-22,4.73712885814662e-20,2.4391033399065507e-27,1.7043661401341072e-23,7.612181862006717e-27,0.7044752315820256,1.3683046570835175e-16,0.055799771569618455,5.34758161527767e-22,3.0470234634453166e-19,1.095774758260326e-17,1.8346378444815482e-06,1.422469205816437e-27,9.623464064681163e-16,2.158950527415045e-16,1.8237186085518994e-16,2.751194409452819e-20,6.900088144827445e-15,4.2313064898374876e-20,3.0897134772432416e-27,1.043056152300744e-22,5.2092512055840324e-24
TCGA-86-A4P7-01A,0.3122647905934733,5.281647838242924e-21,1.4751439060631782e-19,4.1999521313173085e-16,8.10636042399776e-27,1.139876095621292e-14,7.7097226280420125e-25,0.6877268757123022,2.190414915570095e-25,6.830368311477322e-06,3.079155127357742e-22,2.4135730612997775e-15,6.936867550183476e-20,3.694109447969842e-20,2.2251592695063977e-21,2.4385054468773565e-25,1.5026728178296368e-06,1.4878374960252737e-19,9.860000554113045e-25,1.803597364574976e-20,1.378750351208975e-25,1.1596894194496822e-26,2.7378960430256754e-23,1.8723164038170221e-22
TCGA-NJ-A4YG-01A,0.2966969405603334,1.0531979389633414e-20,4.77836183005531e-24,3.550309426313624e-18,2.65923252644891e-28,2.9895147511046114e-23,3.3577833640191604e-26,0.6380355195921925,7.683543452889852e-19,0.06526753919006072,9.085354577597932e-20,3.31648190980797e-15,8.122340437464995e-16,1.1804857960805606e-20,1.3055323605004813e-24,1.8149443459565434e-19,3.9224202743063536e-22,8.451970193170303e-19,2.0483162525469265e-23,3.4919609991471807e-22,1.3612057072963533e-21,2.8161523171279514e-28,6.545999357693251e-25,2.2352228484460514e-26
TCGA-91-A4BC-01A,0.2600011460434828,2.8054538122725477e-15,2.8900675442947176e-18,7.100458241562569e-10,4.559347757990514e-20,4.0424504392218735e-18,1.8366925301206006e-11,0.6341418715076135,7.060615810602958e-14,0.10454737528140906,3.961623019827346e-13,9.379491951031519e-18,2.0169302341865153e-11,5.709840545016087e-22,1.8404150444888893e-14,2.2047699000895957e-12,0.0013096057549796447,2.5294877600457386e-14,6.114057726782829e-19,1.0480871371419356e-15,5.378637275645533e-14,1.0544302257537726e-20,2.5845559964035747e-18,1.9293043140494573e-20
TCGA-MP-A4T4-01A,0.26527158317692634,1.7349177906188237e-15,1.5456021927669367e-20,1.914477372764814e-21,1.873946100067037e-20,2.319029616821656e-21,4.61492315922012e-25,0.6042117776912929,1.0991440867814664e-10,0.025202498609598643,4.6023985562179324e-17,1.2756020991153875e-09,8.453817950700862e-20,0.10531406440121538,4.991049310553468e-23,7.407219738750732e-08,5.7431685430217026e-15,1.4016321224270884e-12,3.570879204558989e-12,1.18331879463966e-15,2.1851304343554343e-17,1.694099162628758e-18,1.4026054657374224e-18,3.061676212665626e-19
TCGA-44-3918-01A,0.21735218403613835,2.324388312611307e-24,3.2933813286612615e-13,1.4970168769110688e-24,5.941109076975747e-23,2.3974464156691146e-21,6.052370311908025e-27,0.5635079392594877,8.083231398859574e-16,0.04465195674036932,1.2960943614197443e-16,2.2826320847775e-14,1.4530913906995548e-25,0.17448791929936483,5.8483434616079165e-21,1.4043612887794406e-19,1.6851422691636195e-12,1.457819395077197e-16,4.131912214369265e-19,9.909161135513294e-17,3.1275216837081153e-15,3.5970852019162515e-20,2.748442895852971e-23,1.999445867145731e-22
TCGA-86-A4P8-01A,0.2846499017467507,2.1454613753257322e-15,5.795666107333735e-25,1.6034047880510225e-20,9.495470657503595e-23,1.4138063709501964e-18,1.1233716238493445e-22,0.5519516662310237,1.5510296709189032e-19,0.16288517811970762,4.1424581148029666e-09,0.0005132490960253729,6.167752865310963e-16,4.3791455556317196e-24,2.1092618517268184e-20,1.9632565396713805e-16,3.6441311255086086e-26,6.206260396745554e-13,2.4144828900992583e-17,6.865501503358674e-20,1.0663061784918845e-18,1.0583154863601926e-24,7.2904297911950075e-22,1.0801296510148091e-26
TCGA-MP-A4TF-01A,0.32347378236292046,1.0467234852034389e-15,8.691822504781977e-15,7.778635292025295e-09,3.0722895300059246e-23,9.743335630524347e-17,1.6464237812713364e-18,0.5046057305923864,0.029009314059430025,1.4090256550471628e-05,2.705356440326843e-19,8.48655171559913e-19,0.14288409613913167,1.2270818736701157e-05,2.5301001010853688e-19,2.2241672187156195e-09,2.890711955170465e-16,1.9010350984519554e-11,3.6601168861822914e-11,7.050491823982399e-07,6.105292281595229e-20,1.4641763790625493e-19,2.334845585804679e-18,6.152301038902779e-20
TCGA-73-A9RS-01A,0.33935163046794,7.290232687287395e-09,0.07161150188861314,9.369133070554004e-06,6.648438569794015e-14,0.0024046964351083365,0.04266341221613279,0.4277506456791025,0.00947519744804428,1.1885241171754591e-20,2.058222787900415e-09,1.5586109451947317e-18,0.06389866095771192,0.0011631885206858966,1.6102301125039433e-06,1.7635277036236596e-09,2.7183198245233456e-09,7.688189309999259e-14,0.0003040921610969441,0.04136589519880955,1.7266277175994313e-17,5.141152206109457e-12,1.7525229934495606e-14,8.516271871900286e-08
TCGA-93-A4JQ-01A,0.26882816659092024,7.2516771865286e-15,4.458512489058489e-19,8.136894894260711e-13,2.766912606597515e-22,8.347325555894557e-20,1.7775445425548785e-22,0.3852405102093145,1.1309178309664445e-08,0.24824661267344908,1.9005865212194648e-13,2.515815526137014e-18,6.627918490868947e-11,0.056636641092217894,2.53076604249766e-18,0.04100001647592083,4.80407119099285e-05,9.521963268658832e-11,1.6464981651019564e-16,1.0763784526983766e-10,4.859983517602939e-13,1.156723548859148e-22,4.693587615025786e-17,1.260688928044686e-15
TCGA-MP-A4T7-01A,0.34139028850004144,3.6852746455546527e-09,9.656123951202547e-19,6.942844809449278e-10,7.589457199845244e-19,6.654711357026681e-18,5.422369982307959e-17,0.3642004162574063,3.6091279471495464e-06,0.04111742315801024,1.855740212655413e-12,8.785341322970601e-19,0.008932892041067753,0.12136089071447377,6.088137693114205e-19,0.11987869040694701,1.4083164634208993e-10,0.0031156409013631714,6.138956275999636e-09,1.3758034090689727e-07,4.13818918143224e-12,2.9964646568997134e-18,2.449120574288398e-16,5.872609962124784e-17
TCGA-LN-A7HX-01A,0.29106379782571523,7.850991388513475e-24,2.966798899764792e-20,6.628571812722599e-13,8.381943849328482e-32,2.5911448026842203e-21,4.8998803348167544e-05,2.4626099102719023e-12,0.7088655097886298,2.674361172447726e-29,5.017774382387408e-28,2.331534468183142e-23,9.359169481028213e-07,4.270257808188138e-13,3.2820192920619935e-25,5.738602819879496e-14,3.1281042356098156e-24,4.767433196975893e-21,1.4081306873425944e-23,2.075692192818844e-05,4.5117248791497805e-27,9.045282983761505e-29,6.578559544310157e-24,7.364555124375869e-24
TCGA-37-A5EM-01A,0.27450752287111063,4.293580414680062e-19,1.2886290840016217e-31,6.199420265240642e-19,4.642253221086422e-19,2.1475188487812194e-24,0.040785792591175776,3.960607188088714e-13,0.684706679524378,1.924171501063423e-19,2.7508533137364373e-18,8.050617879052936e-19,2.163243078774106e-17,5.106375357635033e-22,4.156738728384086e-19,3.453359309874803e-09,3.1194003393668275e-12,1.8285309692754238e-19,1.173602145821909e-18,8.174688528554014e-10,1.506033882873709e-14,5.2041898422121156e-21,1.7991801887138953e-13,1.9783478275214816e-19
TCGA-MF-A522-01A,0.23730261791850596,1.61762994720796e-19,8.68410611315627e-25,2.2826878885380166e-10,2.864359008250551e-19,9.959349833694511e-19,0.08192731083499057,1.6659861277577227e-08,0.6790286538696743,1.8660784034154866e-18,1.699614476357248e-17,7.696744281309168e-17,0.0002186226242966402,3.713144422671688e-13,1.0499046261244581e-11,8.813048152708505e-05,3.075219020556494e-13,1.6283337837882987e-19,2.9019296697457197e-13,0.0014346466055486003,2.5042214247871724e-11,6.908247639463074e-21,3.874230001680531e-16,1.2333817528811311e-19
TCGA-LN-A4MR-01A,0.3173424840126257,1.5630284512666582e-16,6.182330910147918e-26,6.034852345594411e-19,1.3616609419810243e-20,2.026826316877631e-25,1.1551233044207277e-17,2.0966340542063475e-11,0.6174724896764899,3.804504164082241e-18,9.827803593486578e-18,8.397764562579301e-20,2.907601472047913e-13,6.611465842756295e-19,8.611783333263554e-24,0.06518502556713675,3.26337286712349e-17,6.119544448818131e-14,1.4192604530560202e-14,7.635067271552707e-14,1.5186655584599253e-19,5.314280342987257e-20,4.287099762186118e-16,3.719693689382476e-21
TCGA-IG-A51D-01A,0.3340540309935192,2.122788220838712e-17,1.8959403556438517e-26,3.371866524960329e-22,1.3314780413810864e-21,7.448660448605499e-23,3.6077895948802593e-16,2.012950390217751e-13,0.567788981078207,0.053698225765874255,1.867677126485126e-12,3.350039863738923e-19,1.1250405934844731e-17,1.1510179225312642e-12,7.245977768528488e-24,0.044458761435652416,2.4993428739715938e-14,7.840421020471866e-13,2.6439413404444687e-17,2.075075001016285e-12,3.9275613902770977e-13,1.376340065490894e-22,1.0264801220109906e-18,6.190082283592976e-21
TCGA-LN-A9FQ-01A,0.30390152573819657,4.641104305939259e-18,1.3950051157601142e-16,2.8924511361159874e-17,3.4296149174220413e-19,3.616418423039401e-12,0.12261488141177512,5.498358478447327e-10,0.5718930631666821,1.6987619795855788e-27,6.855103265923329e-15,2.1571802811943266e-14,1.7290701259543713e-15,3.0369404807116967e-21,4.700197497457306e-13,7.739081793532452e-11,3.3389452030568746e-18,5.721035802889009e-21,1.1123899785626656e-16,0.0015905283259107046,4.586241217149295e-14,2.433916956816754e-20,6.975017763062822e-20,4.181188281204631e-18
TCGA-85-A512-01A,0.2003886435650046,1.511276803680058e-20,1.2840744742497709e-24,2.8119072588407377e-09,7.213067447236505e-17,4.462868782545203e-12,0.24721433755005892,1.4620745168151728e-18,0.5523962024900249,5.291347290178432e-35,3.663218516127196e-17,1.5105169871187536e-16,1.6336884547249167e-14,2.676648976726174e-16,2.6479051199341792e-14,2.199002540942537e-15,3.12934939315172e-09,1.519670490046951e-25,9.572398147955598e-18,8.096824758132829e-07,3.468650476592337e-11,1.0261785876932535e-16,1.879320242987719e-17,1.3218107898389846e-14
TCGA-H7-A76A-01A,0.3726379718824231,1.3661577202081048e-22,5.66164813105077e-26,1.4549033420999297e-14,3.3723412363437097e-26,1.6144329676269045e-16,1.9913224696179758e-16,3.554950512810042e-12,0.5179412784824355,0.10942009389155438,1.6686269213249185e-11,7.368642806810724e-22,4.445032729368728e-09,8.752637542322456e-11,2.353148030665327e-18,1.27637834809844e-11,6.504034325748352e-07,9.085882094447957e-17,5.593900996318844e-22,5.53755640277548e-11,1.1537933242093248e-18,4.183056198381413e-26,1.7529491434782344e-20,4.200156057736707e-21
TCGA-85-A4CN-01A,0.25782566981514926,2.371597924569567e-19,7.72476146006217e-29,1.4372874463201164e-18,1.1168714163574331e-08,2.1896118652553773e-15,0.20863268566473692,1.607422509623302e-16,0.5133446042286817,4.509443465059444e-25,3.713390534753865e-11,2.1160524889766073e-15,9.460494687933809e-22,2.266094577789996e-26,1.723524123498819e-09,0.01893067518947076,4.1801051271551355e-11,4.0220784953491e-17,1.891513281038835e-17,1.5675977749351516e-12,0.0012592550569027346,2.3301808222481005e-17,7.096344054024607e-06,6.334133127931733e-12
TCGA-IG-A625-01A,0.3243294386058059,1.45521381512316e-14,7.414673072150278e-19,2.451389828985648e-14,1.2016866576675412e-10,4.2090505246845115e-09,0.15940967624611413,7.81256544510707e-17,0.501566514371828,4.254097293760419e-29,8.323865692483583e-14,5.4586278130276794e-15,2.0570694095124855e-17,0.010919500746584593,1.4214614297176284e-16,4.56069801871679e-14,2.081298272733215e-08,7.651309109512957e-17,4.086801342855691e-13,0.0037748440138400336,7.997606858250222e-12,1.4590463218022675e-10,2.3344031607479745e-19,1.4680370347707246e-12
TCGA-85-A4CL-01A,0.3336546480531238,4.154676826609156e-12,3.082046075784035e-24,3.3920375653960626e-10,4.7096887508612444e-11,6.156633395475154e-13,0.12510574072407785,2.855108802928756e-10,0.49012327030745,1.6833106324077387e-11,1.1467061173561971e-13,1.4229469585524222e-15,1.4709186082238618e-08,2.3667291932631275e-06,1.8100109895907425e-13,1.1081897223526275e-06,0.02062573125703351,7.050827132884277e-13,5.265434784302759e-11,0.03048710259630512,1.5711062022459165e-08,2.0734448936227433e-11,3.889821348801124e-14,2.4357596589250784e-10
TCGA-BA-A8YP-01A,0.29697997728872677,1.6002886112622625e-20,1.80978391770284e-17,1.551978403853232e-16,4.325509618860651e-12,1.91638598767061e-10,0.1278912072951541,3.113298861774363e-15,0.4930919996799258,1.5362634663255843e-26,8.508969686035479e-10,1.6817069830376615e-14,1.7672880035486588e-22,0.07231433803049923,4.802100858392811e-15,1.6477411271089978e-12,5.545067445127317e-08,3.028534636411271e-15,7.92437297378159e-16,7.863932685604187e-09,0.009722407266565737,6.667706688864512e-19,8.085095104055728e-13,5.358016597124676e-09
TCGA-98-A53A-01A,0.2255924968637004,2.9691356738594096e-15,3.8697678475830837e-16,5.730960843616822e-17,7.263423610860442e-10,2.739740594600609e-05,0.03985575648488975,1.0321836832015195e-13,0.4671896999741286,2.220314849643402e-24,7.032049677882773e-06,2.211034704996419e-08,2.3994102044316814e-18,2.637957725070442e-24,1.2210611356859932e-08,5.849233288933626e-15,6.613031055105286e-07,7.086304997929718e-19,1.0175254791308383e-18,0.018178156205324484,0.24914876398121344,4.228194437219601e-14,8.140446503225642e-15,3.4096672223033225e-15
TCGA-77-A5G6-01A,0.27716957114640023,8.925798935638526e-15,1.1501464632012058e-13,6.402059486372219e-13,7.511478063320085e-16,0.0006975167962469572,0.001577821525170618,2.0911858220499394e-06,0.45920892283406417,2.3412745399563956e-23,1.5814121494373944e-06,4.04146865455116e-09,4.877841131341609e-12,1.6099390106196062e-19,6.081133105232867e-08,3.489694350683068e-12,5.948875954049784e-13,1.7220952174017052e-14,2.075503412489375e-16,0.07169218639857536,0.18965024315647222,1.3014456657509471e-18,2.1174560814451005e-16,1.396732708967611e-16
TCGA-EA-A3HS-01A,0.27982739242691884,1.3467868784998045e-22,1.541839696098153e-23,3.796006570410182e-15,5.414223258906289e-28,3.3565100310507184e-18,6.169090996179239e-22,1.6025599116964438e-16,0.4805103726517578,3.47014519627968e-17,1.6240341686015048e-19,1.2890213294464434e-21,9.613682273090443e-14,0.2396619173577864,2.3424401585149414e-22,6.019711463524968e-15,2.373119732578015e-20,4.962857469798019e-17,1.1482446588502429e-18,3.168468729523266e-07,6.599781386757718e-21,6.699442442560504e-22,1.6058332106033071e-25,4.136483243522075e-25
TCGA-LN-A4A2-01A,0.3270879124179051,1.4247177148266764e-17,1.80641443831551e-23,2.1529295444068464e-21,7.356038683104245e-16,1.6906725258610657e-17,1.676904458364054e-12,4.188477535689923e-14,0.46384709429655424,4.1707121937746814e-08,9.115012248858738e-15,1.0622606363098092e-19,4.641632004599698e-19,3.6475812998806484e-06,3.6164377041375812e-19,0.2090613032663916,1.0112246027488325e-12,2.4256461460117653e-11,2.247505570823505e-17,2.9031213939811393e-12,9.116531943715503e-12,4.990596298272655e-17,1.597860661142676e-15,5.273276647356284e-16
TCGA-IG-A3YA-01A,0.26585212241869355,1.6191831224511985e-17,1.2924841644914984e-20,9.071423860045764e-16,3.902686353779299e-17,4.984215269116063e-12,8.031800429286726e-12,1.0119132101777784e-13,0.44038695110317244,0.1651328758992869,1.428195281734085e-10,5.653667792480879e-14,7.4212749787368405e-16,3.5031809660450686e-19,0.00014113449144123288,0.0026638729596408844,2.5929937254320503e-13,1.347808002891453e-14,1.93520171282113e-21,1.9922834036313857e-13,0.12582304226827,4.617397477827248e-20,9.554973089453287e-18,5.848066244179003e-21
TCGA-EA-A3HT-01A,0.33586898099880796,2.2887422872936495e-17,4.4197597820680104e-21,5.485255352189806e-13,2.1330177555329683e-24,1.5324970017697065e-18,4.6595154496639794e-23,6.176199542983997e-09,0.41401287144934834,0.22469623613029951,1.8051610191275818e-06,1.5311282806618052e-18,7.041173066727611e-07,9.542373231698285e-21,7.493361408587182e-11,0.019034956079673107,9.721749745603e-16,2.7231703186160436e-12,4.256159236862315e-22,0.006384439088064385,8.477210192950715e-12,5.353370403763517e-25,5.046709355560299e-19,1.0640369589730493e-25
TCGA-98-A53J-01A,0.3420414246809703,4.122989207694989e-18,7.207989126042541e-26,8.466038272876634e-16,1.5636028501536596e-16,1.6399245201274026e-17,0.08025368507863466,8.476496144703341e-11,0.41180180297379576,0.14661693017559124,6.916272704976756e-12,1.1837776393329184e-15,3.0873255020311686e-13,2.6224885568889673e-20,9.517180287499899e-15,0.0015545984654648237,0.017550121260691623,1.985797767768341e-13,7.060064853015925e-17,2.9667702659407174e-08,0.00018140675979203523,3.1862616928400586e-18,1.3408981388672484e-10,5.250380825128745e-16
